# Open-loop AC Monte Carlo simulation mismatch-only input voltage offset
# N B M BN BM NN NV MV
0.00200467 0.00176449 -0.000335725 -0.00100145 0.000307331 0.00176683 -0.000474884 0.00439574
-0.000866171 -0.00239306 -0.000956657 -0.00535605 -0.00264686 -0.0010364 -0.00214288 0.00113582
7.59808E-05 -0.000453866 7.85245E-05 0.0034314 -0.000463442 0.000428651 -0.00141922 -0.00029907
0.00129954 0.00129653 0.00507575 -0.00231795 -0.00158887 0.00303393 0.00732241 0.00116075
-0.00169522 0.00367279 -0.00324225 0.00664368 -0.00232296 0.000289713 0.00479645 -0.000302396
-0.00359704 0.00101244 -0.00277694 -0.00606481 0.000641559 0.00387065 -0.000363696 0.000392307
0.000947755 -0.00260376 -0.00298414 0.00303566 -0.00377314 0.000813409 -0.00299791 0.00195726
-0.000373009 0.00395941 -0.00016197 0.00170298 -0.000616913 -0.0016921 -0.00163122 -0.00680288
-0.00256281 -0.00110964 -0.00261178 -0.00534823 0.00534793 -0.00135357 -0.00556881 0.00138722
0.00062328 0.00153307 -0.00350163 -0.0046351 0.00415575 0.00120762 -0.0035345 0.00186485
-0.00108497 0.00505851 -7.1141E-05 0.00406129 0.00169781 -0.0016189 -0.00414804 -0.00137431
-0.00382443 -0.00539593 0.00740663 0.00625369 -0.00271841 0.00183806 -0.000770885 -0.00345134
0.000966541 -0.00195767 0.00087669 0.000427379 0.00123669 0.00238635 -0.00091218 0.00383642
0.00217996 -0.00271269 -0.00264691 0.00479955 -0.000513165 1.63175E-05 -0.000632829 0.00213568
-0.0001598 0.00135125 0.00277587 -0.00172634 0.000614486 0.00288938 0.000961412 -0.00539824
-0.000111732 0.00310701 -0.00508323 -0.00253729 -0.000853961 -0.00386997 0.00757404 -0.000577434
-0.00559554 -0.00125877 -0.000401611 0.00123267 0.00472458 -0.00447509 -0.00132645 0.00199826
