# Open-loop AC Monte Carlo simulation mismatch-only output common-voltage
# N B M BN BM NN NV MV
-0.0105403 0.00674694 -0.0107612 -0.0146646 -0.0138758 0.00114171 -0.00603832 -0.00299536
0.00832552 0.0259277 -0.00270938 0.00192718 0.00829585 0.0156325 -0.0141062 0.00571393
0.0134165 -0.0122989 0.00958887 -0.00902801 0.0109293 0.0177728 -0.00327424 -0.0116215
-0.00690948 0.0127315 -0.000516659 0.0147594 0.00491531 0.00400341 -0.0110772 0.00457708
-7.02117E-05 0.0386121 0.0118834 0.00310741 0.0150416 0.00161168 0.0184316 -0.000466883
-0.0126785 0.0417339 0.000655221 -0.00467377 0.00106746 -0.00678984 -0.0131417 -0.00620169
0.000121774 -0.0114692 0.008413 0.0166836 0.00152595 0.00838627 0.012643 -0.00277327
-0.0248331 0.0114972 -0.0190006 -0.00259457 -0.00296775 0.00195629 -0.0170497 -0.00173126
-0.0130854 -0.0596619 -0.030101 -0.0128313 0.00478543 -0.00196033 -0.0056202 0.00752885
0.0235055 0.00847643 0.0124479 0.0200504 0.00758203 0.0122469 0.00874905 -0.0105565
0.0110551 0.011964 0.00508332 -0.00754388 -0.00162665 0.00537693 0.00166932 -0.00489354
-0.0180469 0.017347 -0.0127622 0.00898287 -0.0196404 0.00855754 -0.0232221 -0.00109852
0.00175086 -0.0399344 -0.00111584 0.00676383 0.00796445 -0.0106465 0.0184401 -0.00272779
0.00132724 -0.00616343 -0.0042757 0.000299276 0.00267429 -0.0114348 0.00157281 0.0023781
-0.000295323 -0.0519514 0.00674041 -0.00510253 -0.0117055 -0.0149859 -0.00234563 -0.00157884
-0.00175129 0.0112691 0.00734958 -0.0240727 -0.016827 -0.00861381 -0.0164179 -0.00255193
-0.00758847 -0.0756487 0.0032304 0.00834934 0.00262438 0.006979 0.00211769 -0.00267735
-0.00256319 -0.0450425 0.00294887 0.0105767 -0.00729776 -0.000794613 0.00761858 0.00124922
0.00953134 -0.0509083 -0.000207419 0.00293721 -0.0137375 -0.00562402 -0.00247351 -0.00481177
0.000953048 -0.0164167 0.000166325 -0.00431098 -0.00784146 -0.0184224 -0.0169935 -0.0192965
-0.00338707 -0.0453159 0.00394531 -0.006434 -0.026427 0.00774972 -0.000925814 -0.00196417
